UNITID,EFTOTLT,EFBKAAT,EFHISPT,EFWHITT,EFNRALT,RET_PCF,RET_PCP,STUFACR
199722,1426,280,126,696,0,57,33,12
199731,2157,32,308,1575,8,75,52,10
199740,2468,407,141,1559,24,63,52,11
199759,3220,155,215,2530,4,85,68,9
199768,2796,65,606,1928,0,73,61,14
199786,4827,896,1030,2416,111,72,63,18
199795,1023,19,87,827,2,76,58,13
199838,2936,1053,377,1170,10,76,57,17
199847,9322,823,872,5699,569,93,NA,10
199856,24609,5024,4469,10727,604,72,55,18
199865,791,38,62,599,27,71,NA,12
199892,3626,842,814,1796,18,67,70,12
199908,1813,99,277,1287,4,75,57,10
199926,2593,64,402,1975,2,69,60,8
199953,1832,604,355,688,2,73,51,8
199962,3458,704,315,1549,293,70,NA,15
199971,71,51,12,4,0,0,NA,9
199980,29,14,3,6,0,68,NA,22
199999,4782,3857,232,333,46,77,0,15
200004,11686,800,984,8795,239,79,62,16
200022,4206,124,131,3347,42,77,42,13
200059,1410,40,77,1053,25,67,46,16
200110,61,2,7,42,0,88,NA,18
200156,1376,42,87,985,72,67,0,13
200192,1897,40,54,1515,57,65,50,12
200208,239,1,5,22,0,44,38,11
200217,3861,92,0,2979,118,84,NA,14
200226,1134,64,53,874,19,81,0,14
200253,2751,119,168,1826,291,66,40,11
200280,15019,445,829,11141,915,84,33,17
200305,3367,175,77,2656,19,79,42,12
200314,1204,27,40,909,65,63,25,9
200332,11952,402,416,9337,823,78,36,19
200341,934,36,103,583,75,66,31,21
200484,275,7,16,173,4,63,100,9
200527,872,3,1,19,0,100,60,14
200572,1806,135,48,1410,36,71,47,12
200590,179,63,3,105,0,94,NA,8
200785,393,165,9,176,0,25,0,13
200800,13332,1496,541,8738,547,73,32,17
200846,1411,15,52,1221,1,59,40,42
200873,60,0,0,53,0,36,NA,6
201034,646,91,27,475,15,72,86,4
201061,213,36,11,144,3,51,NA,9
201098,41,1,0,36,0,87,86,6
201104,4106,373,147,3125,177,77,20,14
201131,103,3,1,82,0,55,68,5
201159,292,14,20,248,0,86,93,10
201177,286,19,5,238,0,72,100,11
201195,3305,236,241,2534,26,84,0,12
201283,2020,63,49,1752,2,58,32,23
201371,646,115,22,406,10,60,NA,11
201432,2097,217,139,1488,4,51,39,18
201441,17594,1067,933,13260,892,82,50,17
201478,122,1,0,105,0,100,NA,8
201496,596,80,25,431,0,77,NA,13
201539,88,36,1,40,2,69,0,6
201548,2263,291,151,1540,33,76,NA,9
201645,12475,890,1071,4781,2040,92,67,9
201654,6318,125,210,4833,144,90,NA,14
201672,3182,425,120,2020,1,100,NA,16
201681,97,69,5,22,0,78,NA,9
201690,2708,1541,127,265,253,56,6,16
201803,50,26,2,21,0,100,NA,6
201821,717,138,21,508,0,69,71,11
201885,45026,4079,2387,28990,4544,85,64,19
201928,9683,2415,470,5150,143,50,13,10
201964,1431,238,69,1033,3,62,29,14
201973,5077,826,241,3518,25,100,80,13
202046,545,85,62,338,5,88,NA,9
202073,293,8,13,117,101,90,NA,6
202134,14074,2288,1049,7164,1899,70,38,16
202152,144,20,2,122,0,85,NA,10
202170,916,115,78,610,4,80,0,10
202356,17840,4515,1493,9256,639,57,40,13
202453,74,25,8,36,0,76,NA,25
202480,10506,585,617,7409,1171,89,18,14
202514,568,200,37,298,7,56,0,11
202523,2394,128,174,1441,421,89,NA,9
202657,398,52,11,298,0,88,77,5
202763,5016,178,210,3584,375,74,NA,12
202806,9457,2038,659,5003,226,36,32,17
202888,39,18,0,8,0,50,40,8
202903,431,24,16,334,34,81,33,9
202949,142,29,4,88,0,83,NA,18
202985,48,14,1,31,0,100,100,9
203030,67,63,1,3,0,89,NA,9
203085,1091,109,29,906,0,74,NA,14
203128,1061,95,79,598,16,72,NA,11
203146,356,6,26,307,0,97,NA,13
203155,1486,146,39,1172,34,43,19,12
203234,129,84,4,16,0,42,NA,43
203368,2864,204,115,2212,143,83,0,13
203386,3857,2258,78,985,0,70,NA,17
203438,102,11,5,83,0,77,100,15
203447,1739,118,106,1365,8,49,43,22
203456,1196,84,56,951,10,33,31,37
203465,3569,260,125,2830,19,54,27,24
203474,2148,190,81,1716,5,47,35,32
203483,2099,124,93,1736,8,50,35,22
203492,1633,111,60,1314,6,47,43,26
203517,26374,2309,1191,18512,2169,81,54,20
203526,2204,275,101,1628,21,49,27,33
203535,2249,67,142,1353,214,92,NA,9
203544,757,62,34,487,68,74,0,9
203580,1108,201,40,671,37,59,NA,12
203599,4358,513,271,2955,11,62,54,13
203614,454,11,2,440,0,100,NA,12
203720,224,91,31,76,0,76,100,14
203739,22,9,3,7,0,67,NA,11
203757,964,109,68,593,41,87,53,12
203775,1256,83,36,923,20,76,NA,14
203845,1109,39,36,910,26,69,NA,10
203942,43,1,0,41,0,71,NA,5
203960,1096,178,106,746,0,87,50,5
204006,2480,258,189,1657,92,53,33,12
204015,1190,78,66,910,43,67,31,15
204024,18838,592,884,14966,716,90,91,16
204121,73,29,6,27,0,80,76,20
204176,670,180,36,389,0,81,NA,8
204185,2461,220,98,1939,30,77,NA,15
204194,1671,35,58,1225,4,79,NA,13
204200,2265,224,109,1765,0,69,0,12
204264,1751,115,49,1330,20,73,NA,14
204422,2553,91,103,2066,7,71,0,17
204431,57,20,20,16,0,79,NA,12
204440,4082,107,317,2405,0,69,52,23
204459,33,18,5,6,0,79,NA,12
204486,2525,131,153,1989,117,61,0,24
204501,2909,125,266,1766,286,91,NA,9
204608,683,128,65,426,0,97,NA,15
204617,1209,289,51,646,78,64,33,12
204635,3140,95,122,2423,56,84,NA,13
204662,493,10,11,446,1,63,33,15
204671,723,37,48,565,2,42,33,17
204680,849,80,50,615,1,34,50,17
204699,849,34,41,623,6,40,60,14
204705,2544,573,180,1370,6,25,29,29
204714,91,5,2,73,0,100,NA,15
204723,406,281,23,92,0,73,NA,20
204769,111,31,3,62,0,88,NA,15
204778,57,18,0,34,0,97,NA,14
204796,61443,4715,3565,35896,6289,94,31,16
204802,1235,33,37,1070,1,63,0,15
204820,2170,71,64,1854,11,67,50,17
204839,1716,58,48,1443,3,54,50,13
204848,2127,66,69,1820,11,50,44,16
204857,26323,1478,1236,20442,1102,84,35,18
204866,2009,76,72,1707,7,60,67,13
204884,118,13,1,98,0,43,NA,11
204893,26,0,0,26,0,50,NA,3
204909,1525,144,95,1085,85,85,NA,12
204936,2332,291,117,1614,17,80,NA,12
204945,7854,783,744,5607,66,60,49,14
204963,51,2,0,48,0,70,NA,17
204981,131,47,8,57,0,47,93,6
205027,88,6,5,72,0,100,NA,5
205054,395,239,14,110,0,75,NA,17
205124,64,0,0,64,0,82,NA,13
205142,172,68,5,85,0,62,100,16
205179,547,189,19,289,0,52,NA,7
205203,2258,65,23,1411,412,56,43,20
205443,3231,99,7,1828,64,72,50,12
205470,19415,3003,1022,12270,461,80,79,16
205841,10128,1353,484,7357,0,50,39,17
205887,586,197,40,281,0,49,NA,23
205957,3976,44,822,2702,135,87,63,17
205966,2227,38,44,2014,0,64,52,20
206011,2214,122,20,1600,0,68,48,13
206039,48,3,3,42,0,85,67,6
206048,3831,537,17,1661,179,72,41,22
206084,14358,1409,893,8982,1402,77,50,18
206172,7,0,0,7,0,62,NA,6
206181,151,11,2,134,0,50,100,6
206321,131,22,3,97,0,80,91,3
206349,970,241,18,519,36,70,NA,8
206437,2192,105,55,1044,129,72,33,14
206491,838,832,0,2,3,74,50,12
206507,1040,123,31,731,20,72,NA,12
206525,1285,163,72,896,11,63,NA,12
206589,1738,167,93,1060,246,82,NA,10
206604,10603,1030,430,6441,1616,68,38,16
206613,1356,27,36,1220,3,61,14,13
206622,5501,643,362,3905,96,77,NA,10
206695,12204,1017,556,8131,1362,76,41,20
206835,880,73,125,459,52,50,NA,15
206862,2198,334,336,1109,53,73,NA,15
206905,369,4,10,139,0,100,100,10
206914,3696,321,645,1734,81,67,20,18
206923,1851,27,177,782,2,10,10,23
206932,477,134,84,165,0,65,75,14
206941,12554,965,1744,6375,830,65,48,18
206996,2376,122,45,873,59,66,47,22
207041,3377,210,289,1670,238,61,10,18
207050,1285,61,43,681,1,57,40,16
207069,2184,72,295,1389,0,61,38,21
207087,39,3,3,31,0,22,NA,9
207102,86,28,5,36,0,53,NA,17
207157,298,14,76,131,19,56,0,11
207209,1937,1423,109,78,100,54,0,17
207263,6751,335,533,2980,211,60,22,16
207281,3138,154,342,1897,46,67,39,20
207290,1962,262,73,877,51,56,23,25
207306,2079,135,297,1328,32,65,50,15
207324,2851,366,264,1655,0,73,0,19
207351,1021,109,249,478,65,56,0,17
207388,27278,1099,2616,17137,1512,85,66,19
207403,1569,94,54,922,15,72,100,16
207449,11475,1080,2711,4656,217,60,27,21
207458,2966,186,374,1636,304,84,NA,11
207500,30851,1692,4119,16708,1818,90,77,18
207582,5936,712,800,2042,1099,80,21,18
207661,3272,129,289,1711,66,70,64,18
207704,95,11,19,41,0,14,24,6
207722,1027,35,120,597,66,66,100,13
207740,1488,59,102,856,17,55,30,18
207786,21,0,1,16,0,86,NA,24
207847,5851,455,519,3271,84,63,37,25
207856,399,46,33,164,71,58,50,13
207865,5186,226,645,3177,103,68,35,19
207935,15655,1208,2671,7359,406,61,43,20
207962,892,186,151,362,0,79,NA,30
207971,3914,239,415,1883,410,92,71,10
208035,1162,68,279,591,37,56,32,20
208044,29,0,5,22,0,80,NA,10
208053,322,3,65,175,0,11,19,15
208275,1407,12,456,612,5,51,71,18
208318,4332,46,644,2911,0,62,44,14
208406,5545,145,1184,3251,18,66,41,17
208415,754,6,142,367,0,48,31,8
208433,58,0,14,40,0,88,NA,14
208479,172,14,62,27,0,62,NA,35
208512,532,120,69,262,0,100,NA,13
208646,2894,51,408,1982,23,71,45,14
208725,56,2,10,24,4,67,0,13
208822,4916,142,650,3337,29,83,0,17
208859,43,0,3,36,0,90,NA,7
209056,3504,93,421,2151,158,89,NA,12
209065,1709,33,381,982,23,80,NA,10
209074,5242,62,644,2952,29,64,41,17
209083,37,1,9,19,0,40,NA,6
209153,32,1,11,17,0,93,NA,6
209205,35,2,10,16,0,60,NA,7
209241,127,2,36,50,15,100,NA,6
209409,761,16,117,492,23,76,NA,12
209506,5299,77,877,3335,60,69,23,17
209542,37163,819,4676,22796,2197,88,76,18
209551,24404,715,3902,14648,824,86,60,19
209603,466,21,76,275,8,69,0,9
209612,3427,91,543,1580,162,79,100,10
209667,59,0,8,37,0,91,NA,7
209676,101,0,18,67,0,92,NA,14
209694,38,3,9,18,0,80,NA,7
209700,212,23,41,120,0,86,NA,19
209719,66,2,9,54,0,91,NA,11
209746,20861,1136,4770,10406,166,63,41,19
209807,19951,1042,3933,9488,1081,76,48,17
209825,3285,96,665,1300,142,88,0,9
209922,1358,23,164,779,124,88,0,9
209940,4009,52,967,2425,4,53,37,18
210146,5113,70,487,2072,39,68,42,23
210155,1551,20,222,1024,49,57,41,13
210234,1483,23,376,769,3,58,42,15
210270,2582,42,352,1771,1,67,42,16
210304,378,44,118,125,2,92,0,14
210331,1029,25,142,641,5,78,NA,17
210401,2180,48,334,1229,68,87,NA,13
210429,3722,109,947,2139,27,73,28,13
210492,255,41,21,143,12,73,NA,8
210571,1380,275,287,644,34,62,NA,11
210599,886,657,64,93,0,62,NA,24
210605,10609,1944,520,6168,1,63,47,16
210669,1171,104,80,804,69,78,NA,8
210711,70,18,25,19,0,73,NA,10
210739,2972,163,418,2055,7,83,25,12
210748,70,3,0,65,0,100,0,10
210775,2796,270,425,1779,75,72,NA,14
210784,160,59,31,49,0,74,67,13
211006,366,30,150,171,0,67,100,15
211079,1936,116,86,1501,2,54,47,17
211088,3404,503,267,1801,103,79,80,10
211273,1679,99,151,878,191,92,NA,8
211291,3969,165,354,2882,203,94,NA,9
211307,6232,440,820,4135,33,75,52,14
211316,82,0,5,71,0,94,100,15
211334,26,1,1,23,0,89,NA,8
211343,2317,50,51,2035,10,65,48,12
211431,2416,390,101,1707,20,84,63,12
211440,15888,494,987,2805,6674,98,NA,5
211468,1290,126,199,643,61,71,NA,9
211477,684,121,68,377,26,65,45,7
211556,2309,188,116,1463,60,78,100,10
211583,1288,333,139,464,25,62,29,10
211608,617,542,34,4,0,69,27,15
211635,152,12,1,127,1,31,NA,10
211802,90,1,0,87,0,39,NA,7
211893,161,3,4,44,79,100,NA,2
211927,7402,2356,752,3061,92,60,46,14
211981,2199,178,211,1482,6,69,NA,14
212009,2314,82,174,1529,296,92,NA,11
212045,178,10,9,151,0,83,NA,13
212054,21153,2250,1773,9077,2382,90,84,9
212106,8234,502,444,6140,457,84,0,12
212115,5633,1058,1006,3063,44,72,57,21
212133,8727,1899,1065,4108,197,65,38,21
212197,2283,65,148,1909,39,84,100,13
212230,49,4,11,34,0,100,75,13
212267,90,16,29,26,0,81,52,17
212276,85,11,23,31,0,87,50,21
212294,69,4,11,38,0,92,63,19
212300,74,3,19,39,0,83,70,24
212328,99,18,38,28,0,63,39,20
212337,130,104,14,4,0,82,44,16
212355,176,19,27,117,0,84,75,24
212382,152,55,25,27,0,81,52,17
212391,90,7,39,27,0,81,40,15
212434,221,41,10,155,0,80,NA,10
212577,1808,87,165,1068,306,90,NA,9
212601,4189,231,161,2269,1064,76,0,11
212656,1366,90,55,1006,32,78,100,15
212674,2812,124,288,1898,291,91,NA,10
212753,110,37,24,21,0,74,56,13
212805,2383,12,17,2119,27,88,NA,13
212832,2017,325,104,1153,2,78,NA,12
212869,908,381,140,247,78,50,30,6
212878,12585,1309,1730,7576,270,54,44,13
212911,1431,63,164,703,157,94,NA,8
212975,146,15,1,95,0,85,NA,6
212984,3225,501,495,1734,61,78,0,14
213011,2512,232,230,1822,30,83,100,11
213020,9073,765,407,6756,373,75,10,23
213163,326,44,6,228,0,38,NA,12
213181,335,37,27,243,0,74,100,14
213233,678,36,58,440,1,75,67,12
213251,1321,63,119,885,117,83,NA,11
213303,952,144,83,600,14,57,0,12
213321,1939,110,248,1419,24,76,100,13
213330,14,0,0,14,0,90,NA,14
213349,7467,464,972,5405,107,78,NA,20
213358,2153,133,63,1472,172,69,100,11
213367,3153,803,506,1334,143,74,NA,12
213376,2211,280,357,1230,6,83,100,21
213385,2775,162,272,1844,189,90,NA,10
213400,2519,706,35,1447,0,79,100,19
213455,402,31,91,192,0,83,59,20
213473,93,47,10,33,0,56,NA,10
213491,42,3,2,35,0,100,96,12
213507,2146,59,130,1782,18,83,50,11
213525,6221,475,1889,3200,11,59,41,17
213534,556,88,272,137,0,85,NA,18
213543,7692,346,766,4392,995,94,NA,10
213570,628,148,285,143,0,68,NA,25
213589,345,163,98,42,0,71,NA,27
213598,1670,1410,90,11,35,73,35,12
213622,97,11,0,76,0,100,NA,8
213659,4460,283,1083,2348,6,60,46,15
213668,1012,116,131,629,35,76,NA,10
213774,567,182,82,178,0,56,NA,12
213826,2530,74,297,1898,55,80,33,11
213914,183,10,3,157,0,80,NA,15
213987,2632,180,138,1881,159,80,75,14
213996,3373,159,287,2537,75,89,0,12
214023,26,0,26,0,0,67,NA,7
214041,6975,567,731,5144,101,77,21,19
214069,2200,95,162,1776,12,78,100,11
214111,9278,1408,1141,4748,160,67,50,19
214148,549,86,34,257,0,81,NA,9
214157,2745,148,422,1816,22,79,33,10
214166,2955,48,0,1486,47,56,100,11
214175,1788,127,227,1216,20,90,NA,9
214272,2244,648,161,1048,35,72,NA,13
214290,700,120,17,519,0,79,NA,15
214379,8810,997,2493,3605,69,64,39,19
214476,71,40,0,31,0,36,NA,8
214528,340,177,66,67,0,81,NA,16
214582,810,547,18,141,0,50,0,17
214591,3336,138,167,2511,165,83,14,12
214625,421,28,34,323,4,85,0,9
214634,265,30,13,205,0,66,50,7
214643,315,30,28,237,1,81,NA,10
214652,800,42,87,547,11,79,NA,11
214670,867,66,184,436,11,83,0,14
214689,2371,187,225,1622,108,80,40,13
214698,482,50,33,331,14,76,NA,12
214704,1884,161,291,1092,68,77,20,13
214713,4478,438,411,2090,689,82,40,15
214731,1236,230,135,588,34,73,25,15
214740,350,13,13,314,0,86,NA,9
214759,405,20,9,354,0,78,NA,9
214768,502,43,125,283,8,75,0,12
214777,50737,2199,4396,29392,7539,93,85,16
214786,352,70,24,201,4,78,0,9
214795,582,30,43,453,6,83,NA,10
214801,2885,369,369,1275,176,77,83,14
214810,624,71,83,424,4,78,100,14
214829,677,54,77,433,36,77,100,14
214892,265,43,7,199,0,83,NA,9
214944,771,171,187,354,0,31,100,16
214971,41,9,3,21,2,0,NA,2
215008,64,1,0,63,0,94,NA,15
215044,125,49,23,41,0,77,NA,20
215053,414,61,13,250,1,85,NA,10
215062,29109,2035,2419,7969,6903,99,NA,8
215114,1097,103,37,709,38,77,67,11
215239,12926,4879,2390,1979,442,60,40,15
215266,1009,99,84,683,31,66,NA,12
215275,1321,95,68,945,20,69,NA,14
215284,1813,100,77,1261,33,75,100,14
215293,35724,1942,2226,21341,3174,92,0,13
215309,36,0,0,31,0,62,NA,4
215381,663,42,37,533,3,78,NA,15
215390,374,35,10,320,0,82,86,14
215442,3448,523,286,2269,133,74,0,12
215530,83,6,2,75,0,92,100,10
215585,5369,469,2153,2201,28,66,48,19
215594,294,23,61,190,0,65,67,7
215637,175,23,18,34,0,86,NA,20
215655,5275,322,136,2639,609,83,25,14
215682,475,77,14,353,0,82,NA,15
215691,781,126,41,155,4,82,50,12
215743,2963,114,63,2454,51,83,NA,16
215770,7159,635,594,4588,256,89,50,11
215798,1440,74,73,1081,30,82,NA,11
215886,102,8,9,80,0,88,64,7
215929,4724,162,551,3297,232,85,0,11
215947,1927,130,86,1465,0,81,NA,13
215974,715,144,29,394,0,37,30,8
215992,163,24,2,128,0,71,NA,9
216010,5161,482,378,3854,54,77,40,18
216038,8376,325,283,7067,235,84,50,20
216047,170,2,24,117,16,58,NA,4
216074,183,35,3,119,0,97,95,8
216083,260,4,18,225,0,78,100,8
216223,49,13,14,16,0,74,NA,12
216278,2255,154,146,1705,29,86,NA,13
216287,1623,153,251,490,219,94,NA,7
216296,1470,183,237,946,2,75,25,15
216311,112,0,0,106,6,85,NA,14
216339,29640,5280,2953,12036,2028,83,53,12
216357,950,98,41,738,9,73,NA,12
216366,8238,1029,820,4051,419,82,NA,12
216436,18,4,0,13,0,67,NA,6
216445,31,4,0,26,0,78,NA,6
216454,20,0,1,18,0,79,NA,9
216524,1502,146,120,1073,8,87,NA,10
216542,589,65,139,318,23,78,100,12
216551,97,11,14,48,0,82,NA,10
216579,56,11,2,42,0,98,NA,14
216597,10041,639,1018,6770,374,95,77,10
216667,1309,72,76,1006,23,81,NA,11
216694,1231,98,58,998,6,72,100,12
216746,55,3,10,41,0,100,100,15
216764,17171,1864,1320,12318,91,83,67,20
216773,164,40,7,105,0,58,NA,14
216807,1191,61,57,809,4,81,NA,12
216825,3990,160,112,3227,6,67,44,14
216852,5713,1299,534,3156,112,78,0,11
216931,5381,666,478,3547,178,72,33,13
216940,322,60,20,204,0,81,NA,12
217013,1907,112,118,1545,17,74,64,15
217040,34,0,0,34,0,57,NA,9
217059,3825,307,389,2703,38,78,0,15
217077,642,114,102,310,0,63,NA,9
217156,11956,928,1260,3542,2470,99,NA,6
217165,3636,149,337,2619,232,87,NA,13
217235,4303,472,702,2504,172,82,40,14
217305,1922,235,298,1010,1,74,NA,11
217323,646,156,269,162,0,75,NA,12
217402,4666,117,399,3675,89,94,83,11
217420,6155,670,1652,3075,7,73,50,15
217475,12275,1160,2778,5374,1188,59,44,20
217484,17210,829,1987,12060,493,84,48,17
217493,2520,114,192,564,924,95,NA,8
217518,4350,185,517,3014,63,81,50,10
217536,2791,84,262,2094,80,83,NA,12
217581,107,29,30,22,0,79,33,14
217606,122,10,43,55,8,40,0,6
217615,2307,839,259,1029,0,53,38,15
217624,610,563,24,4,9,45,0,12
217633,4710,390,233,3495,0,82,NA,13
217688,3832,686,298,2312,102,63,25,12
217712,2461,686,529,1066,0,58,40,14
217721,1691,1276,48,19,165,57,45,13
217749,2734,40,207,1909,224,82,75,11
217776,980,167,74,668,13,69,0,10
217794,100,54,10,32,0,67,58,10
217819,11926,706,862,9337,168,82,40,16
217837,1428,688,60,581,0,70,39,14
217864,3793,355,336,2733,26,86,NA,11
217873,1852,1632,14,42,49,75,NA,13
217882,29077,1535,2260,21007,1695,93,80,16
217891,126,114,5,1,0,58,100,10
217907,1325,220,10,620,62,69,NA,12
217925,2914,417,5,1153,167,53,0,13
217934,1725,659,154,653,20,60,75,12
217961,1787,214,143,960,117,80,NA,12
217989,675,530,21,106,0,47,40,15
217998,912,206,45,433,0,56,0,15
218025,3522,1718,22,1389,1,58,34,18
218061,4112,1358,229,1991,116,70,20,13
218070,2554,164,180,1857,145,91,0,10
218140,7923,1545,858,4918,4,64,40,21
218159,118,54,7,57,0,93,100,20
218195,127,82,7,36,0,100,67,20
218229,4378,975,85,2907,102,70,14,18
218238,1807,558,200,690,89,64,29,11
218353,9226,3353,909,3641,0,49,33,15
218399,383,351,2,3,0,41,NA,10
218414,1536,537,27,796,39,69,NA,15
218441,2304,218,125,1572,47,72,13,13
218487,2106,1213,83,721,0,66,31,15
218520,5143,1733,451,2711,0,61,39,18
218539,1095,171,102,684,42,80,100,11
218645,4022,888,365,2338,81,67,60,16
218654,2208,405,284,1317,44,61,20,15
218663,38532,4019,2423,26532,1681,92,38,19
218672,2687,364,231,1760,42,43,100,24
218681,799,236,46,382,29,43,22,14
218690,1845,420,155,1025,61,59,40,18
218706,1402,194,89,976,27,64,0,17
218724,11348,1316,772,8319,126,77,17,17
218733,3242,2939,3,47,5,56,6,19
218742,4916,1437,395,2388,84,70,25,15
218830,6653,1499,850,3621,0,63,42,16
218858,2825,1224,137,1262,0,53,32,16
218885,5890,618,543,4295,0,55,42,20
218894,13552,3857,1448,6738,0,59,34,21
218919,578,512,2,27,35,56,58,13
218955,668,489,5,156,1,70,56,9
218964,4894,1529,410,2499,86,74,67,13
218973,1817,132,102,1427,41,91,NA,12
218991,4771,1116,542,2567,0,65,30,19
219000,2390,137,122,1737,239,86,50,12
219037,80,0,3,59,0,100,100,15
219046,3346,62,156,2335,53,72,50,17
219082,3774,167,162,2772,279,75,75,18
219091,892,18,57,730,24,75,NA,12
219125,66,1,0,50,0,80,NA,11
219143,2312,35,65,2059,2,81,78,16
219189,1186,6,35,1046,3,85,80,12
219198,1284,61,90,904,74,68,NA,12
219204,903,270,133,340,34,33,46,6
219259,3708,75,147,3065,106,77,63,19
219277,1188,2,3,25,0,62,40,10
219347,2576,36,134,1986,149,84,67,12
219356,12056,157,358,9749,826,84,60,17
219374,592,0,0,60,0,100,78,16
219383,1450,65,94,1111,17,74,NA,18
219426,2659,198,85,2144,0,70,77,13
219453,133,7,3,114,0,88,NA,13
219471,10619,315,505,8118,820,79,46,16
219480,1164,16,71,888,1,67,49,11
219505,46,44,1,0,1,100,NA,5
219587,63,3,4,55,0,86,NA,13
219596,366,19,31,294,1,78,NA,25
219602,10439,2014,1162,5582,284,70,34,14
219639,891,415,55,325,0,53,75,6
219709,8803,579,861,6349,94,87,57,12
219718,2936,850,270,1432,83,54,10,15
219790,1701,39,51,860,23,71,NA,14
219806,2669,266,131,1989,109,74,0,12
219824,7623,1150,871,4895,42,57,27,15
219833,1772,347,256,349,460,75,0,9
219851,101,30,5,57,0,75,NA,10
219879,3282,195,336,2519,14,52,40,18
219888,5712,378,594,4205,39,55,40,19
219903,517,263,35,29,0,67,NA,32
219949,3457,344,277,1896,591,59,100,19
219976,5017,472,487,3415,131,84,0,13
219994,1628,181,153,1017,4,74,60,19
220057,3296,669,192,2173,5,63,46,22
220075,13728,806,571,9732,444,76,62,15
220118,252,34,9,74,0,31,NA,18
220127,1850,62,111,1520,2,80,67,17
220163,82,5,4,70,0,82,81,9
220181,1059,837,9,1,0,74,50,12
220206,389,14,35,298,4,61,67,8
220215,2306,292,5,1784,0,86,NA,10
220251,729,22,65,489,3,79,25,20
220279,1014,44,107,714,10,91,64,17
220321,2416,150,157,1615,66,79,50,20
220394,455,2,8,405,1,98,0,17
220400,3518,778,139,2319,16,54,26,23
220464,166,25,4,132,0,69,0,13
220473,978,83,60,676,87,69,18,12
220491,201,45,19,112,0,77,80,20
220516,1157,64,54,839,68,60,33,11
220552,11557,4361,189,5362,363,52,100,25
220598,738,474,3,6,13,44,0,15
220604,659,608,14,5,29,47,11,10
220613,3714,152,110,2669,108,82,17,13
220631,6081,305,365,4324,126,72,60,10
220640,1055,17,76,760,6,81,100,25
220701,1046,53,58,796,73,77,0,14
220710,1136,92,86,794,71,71,NA,12
220756,155,11,10,126,0,68,0,13
220765,300,106,33,121,0,63,45,20
220853,1960,1173,178,411,22,62,53,20
220862,20276,7083,2129,7556,1510,77,50,16
220978,20488,2737,2013,12929,657,80,60,17
221050,749,10,87,623,3,76,33,20
221096,5980,607,776,3887,95,55,46,22
221102,928,166,166,480,10,79,61,20
221148,967,308,129,457,0,73,NA,25
221184,7533,2267,1098,3274,74,44,47,21
221236,2284,434,166,1370,5,64,32,20
221281,278,25,17,218,0,77,NA,11
221333,742,29,61,603,1,89,65,10
221351,1861,176,139,1088,118,92,100,9
221397,5002,115,236,3796,11,58,50,18
221430,1659,117,91,1374,3,74,50,25
221485,7004,4571,725,1207,47,46,19,20
221494,623,32,63,458,3,100,85,20
221519,1724,74,90,1396,66,89,NA,9
221582,559,2,9,297,0,77,75,7
221591,768,7,55,619,2,71,100,20
221607,812,19,108,598,2,84,80,15
221616,3117,1014,222,1405,8,82,100,20
221625,1581,157,131,1135,9,66,100,20
221643,9399,614,871,6953,102,58,55,19
221661,3229,216,814,1247,231,83,60,19
221731,1198,54,64,814,164,72,NA,12
221740,11775,1167,788,8658,139,73,41,18
221759,38728,1675,2525,29282,1425,92,80,18
221768,7499,1037,369,5637,37,77,75,16
221829,323,15,16,289,0,55,NA,20
221838,6310,4758,227,606,263,33,25,13
221847,10511,440,610,8314,327,78,50,16
221892,3195,592,324,1689,236,74,NA,20
221908,5757,154,323,4766,6,59,51,19
221953,1103,127,56,612,45,63,40,18
221971,2713,495,73,1567,37,89,53,9
221999,13575,1155,1334,6260,1838,96,100,8
222053,6963,623,732,5048,36,51,37,19
222062,5899,128,600,4841,23,53,52,17
222105,468,165,96,160,0,55,42,12
222178,5219,680,931,2816,185,81,NA,13
222576,9262,483,4443,3430,0,68,45,19
222822,3890,490,1275,1759,91,55,42,17
222831,11542,587,4315,5705,277,69,32,19
222877,302,63,122,109,1,41,NA,20
222886,562,227,162,168,0,72,NA,34
222983,1217,95,347,576,10,79,NA,11
223056,31,3,13,13,0,85,NA,20
223232,20626,1410,3468,12067,895,91,50,15
223320,4259,94,3192,732,0,40,44,12
223427,18095,1291,4461,9988,121,45,31,28
223463,250,156,58,20,0,65,NA,25
223472,200,35,85,56,0,74,NA,17
223816,8373,2182,2514,2170,30,60,46,17
223852,69,3,11,49,0,86,NA,8
223898,3160,251,879,1609,27,67,36,14
223922,1564,91,442,855,41,61,51,19
224004,1396,205,513,508,0,58,89,16
224013,55,0,28,25,0,58,NA,15
224110,8106,718,2182,3935,252,66,52,19
224147,11266,508,5477,3708,639,58,46,19
224156,328,76,62,142,0,65,90,20
224226,4124,432,573,2079,511,64,17,16
224244,248,53,84,96,0,41,100,13
224271,454,102,91,219,1,69,60,25
224323,2078,111,507,1108,88,77,0,11
224527,1813,296,248,1131,16,71,56,14
224545,2412,432,501,1188,96,64,44,14
224554,13252,2555,3257,5199,460,57,42,17
224615,69749,14681,34387,9371,2755,67,68,22
224642,25567,389,20542,1157,272,63,52,21
224660,611,46,389,104,0,89,100,30
224679,1206,49,887,179,0,85,100,30
224758,14,0,4,9,0,60,0,6
224891,1801,31,763,575,32,38,43,20
225043,8,5,3,0,0,13,NA,25
225070,4324,383,977,2625,1,67,NA,20
